Cod_IBGE,Nome_Município,UF,Atributo,Valor
3144904,Nova Módica,MG,Indicador 1,0.21738200903676738
3144904,Nova Módica,MG,Nota 1,A
5108956,Nova Monte Verde,MT,2023 - Dívida Consolidada,3328920.94
5108956,Nova Monte Verde,MT,2023 - Receita Corrente Líquida,56280120.8
5108956,Nova Monte Verde,MT,Indicador 1,0.059149143475186
5108956,Nova Monte Verde,MT,Nota 1,A
5106224,Nova Mutum,MT,2023 - Dívida Consolidada,16769732.27
5106224,Nova Mutum,MT,2023 - Receita Corrente Líquida,445773033.51
5106224,Nova Mutum,MT,Indicador 1,0.03761944085750491
5106224,Nova Mutum,MT,Nota 1,A
5106174,Nova Nazaré,MT,2023 - Dívida Consolidada,1042953.77
5106174,Nova Nazaré,MT,2023 - Receita Corrente Líquida,40754167.63
5106174,Nova Nazaré,MT,Indicador 1,0.025591340239574902
5106174,Nova Nazaré,MT,Nota 1,A
3533403,Nova Odessa,SP,2023 - Dívida Consolidada,15396901.29
3533403,Nova Odessa,SP,2023 - Receita Corrente Líquida,304128058.25
3533403,Nova Odessa,SP,Indicador 1,0.05062637554257952
3533403,Nova Odessa,SP,Nota 1,A
4117206,Nova Olímpia,PR,2023 - Dívida Consolidada,4970486.3
4117206,Nova Olímpia,PR,2023 - Receita Corrente Líquida,34568225.7
4117206,Nova Olímpia,PR,Indicador 1,0.143787718326544
4117206,Nova Olímpia,PR,Nota 1,A
5106232,Nova Olímpia,MT,2023 - Dívida Consolidada,4763116.75
5106232,Nova Olímpia,MT,2023 - Receita Corrente Líquida,60959034.34
5106232,Nova Olímpia,MT,Indicador 1,0.07813635503859262
5106232,Nova Olímpia,MT,Nota 1,A
1714880,Nova Olinda,TO,2023 - Dívida Consolidada,1977055.11
1714880,Nova Olinda,TO,2023 - Receita Corrente Líquida,54419481.41
1714880,Nova Olinda,TO,Indicador 1,0.03632991455954413
1714880,Nova Olinda,TO,Nota 1,A
2309201,Nova Olinda,CE,2023 - Dívida Consolidada,10548715
2309201,Nova Olinda,CE,2023 - Receita Corrente Líquida,66201481.45
2309201,Nova Olinda,CE,Indicador 1,0.15934258220440473
2309201,Nova Olinda,CE,Nota 1,A
2510204,Nova Olinda,PB,2023 - Dívida Consolidada,20041650.72
2510204,Nova Olinda,PB,2023 - Receita Corrente Líquida,33424835.02
2510204,Nova Olinda,PB,Indicador 1,0.5996035794345111
2510204,Nova Olinda,PB,Nota 1,A
2107357,Nova Olinda do Maranhão,MA,2023 - Dívida Consolidada,35642414.45
2107357,Nova Olinda do Maranhão,MA,2023 - Receita Corrente Líquida,77992441.56
2107357,Nova Olinda do Maranhão,MA,Indicador 1,0.456998315953221
2107357,Nova Olinda do Maranhão,MA,Nota 1,A
1303106,Nova Olinda do Norte,AM,2023 - Dívida Consolidada,23674219.82
1303106,Nova Olinda do Norte,AM,2023 - Receita Corrente Líquida,143037415.02
1303106,Nova Olinda do Norte,AM,Indicador 1,0.16551067996223076
1303106,Nova Olinda do Norte,AM,Nota 1,A
4313086,Nova Pádua,RS,2023 - Dívida Consolidada,666666.72
4313086,Nova Pádua,RS,2023 - Receita Corrente Líquida,24866887.67
4313086,Nova Pádua,RS,Indicador 1,0.026809415349725585
4313086,Nova Pádua,RS,Nota 1,A
4313102,Nova Palma,RS,2023 - Dívida Consolidada,362490.1
4313102,Nova Palma,RS,2023 - Receita Corrente Líquida,33266585.84
4313102,Nova Palma,RS,Indicador 1,0.01089652246682132
4313102,Nova Palma,RS,Nota 1,A
2510303,Nova Palmeira,PB,2023 - Dívida Consolidada,6023693.73
2510303,Nova Palmeira,PB,2023 - Receita Corrente Líquida,25976721.42
2510303,Nova Palmeira,PB,Indicador 1,0.2318881444893287
2510303,Nova Palmeira,PB,Nota 1,A
4313201,Nova Petrópolis,RS,2023 - Dívida Consolidada,7253139.35
4313201,Nova Petrópolis,RS,2023 - Receita Corrente Líquida,126641612.76
4313201,Nova Petrópolis,RS,Indicador 1,0.057272954694169195
4313201,Nova Petrópolis,RS,Nota 1,A
3145000,Nova Ponte,MG,2023 - Dívida Consolidada,7706144.08
3145000,Nova Ponte,MG,2023 - Receita Corrente Líquida,101185747.38
3145000,Nova Ponte,MG,Indicador 1,0.0761583946310127
3145000,Nova Ponte,MG,Nota 1,A
3145059,Nova Porteirinha,MG,2023 - Dívida Consolidada,3638628.38
3145059,Nova Porteirinha,MG,2023 - Receita Corrente Líquida,31840500.08
3145059,Nova Porteirinha,MG,Indicador 1,0.11427673468877252
3145059,Nova Porteirinha,MG,Nota 1,A
4313300,Nova Prata,RS,2023 - Dívida Consolidada,260421.48
4313300,Nova Prata,RS,2023 - Receita Corrente Líquida,144940725.24
4313300,Nova Prata,RS,Indicador 1,0.0017967447007649594
4313300,Nova Prata,RS,Nota 1,A
4117255,Nova Prata do Iguaçu,PR,2023 - Dívida Consolidada,5396607.73
4117255,Nova Prata do Iguaçu,PR,2023 - Receita Corrente Líquida,65543375.18
4117255,Nova Prata do Iguaçu,PR,Indicador 1,0.08233643316627261
4117255,Nova Prata do Iguaçu,PR,Nota 1,A
4313334,Nova Ramada,RS,2023 - Dívida Consolidada,1688799.21
4313334,Nova Ramada,RS,2023 - Receita Corrente Líquida,30438530.05
4313334,Nova Ramada,RS,Indicador 1,0.05548228535431526
4313334,Nova Ramada,RS,Nota 1,A
2922854,Nova Redenção,BA,2023 - Dívida Consolidada,16123320.08
2922854,Nova Redenção,BA,2023 - Receita Corrente Líquida,32557663.23
2922854,Nova Redenção,BA,Indicador 1,0.4952235044050488
2922854,Nova Redenção,BA,Nota 1,A
3145109,Nova Resende,MG,2023 - Dívida Consolidada,6378952.28
3145109,Nova Resende,MG,2023 - Receita Corrente Líquida,68333646.76
3145109,Nova Resende,MG,Indicador 1,0.09335009299890026
3145109,Nova Resende,MG,Nota 1,A
5214903,Nova Roma,GO,2023 - Dívida Consolidada,8457452.26
5214903,Nova Roma,GO,2023 - Receita Corrente Líquida,26264405.73
5214903,Nova Roma,GO,Indicador 1,0.3220119406828856
5214903,Nova Roma,GO,Nota 1,A
4313359,Nova Roma do Sul,RS,2023 - Dívida Consolidada,4495274.67
4313359,Nova Roma do Sul,RS,2023 - Receita Corrente Líquida,33489604.45
4313359,Nova Roma do Sul,RS,Indicador 1,0.13422895683081143
4313359,Nova Roma do Sul,RS,Nota 1,A
1715002,Nova Rosalândia,TO,2023 - Dívida Consolidada,1787903.51
1715002,Nova Rosalândia,TO,2023 - Receita Corrente Líquida,23054758.9
1715002,Nova Rosalândia,TO,Indicador 1,0.0775503017730539
1715002,Nova Rosalândia,TO,Nota 1,A
2309300,Nova Russas,CE,2023 - Dívida Consolidada,12709788.16
2309300,Nova Russas,CE,2023 - Receita Corrente Líquida,153368676.44
2309300,Nova Russas,CE,Indicador 1,0.08287082118083121
2309300,Nova Russas,CE,Nota 1,A
4117214,Nova Santa Bárbara,PR,2023 - Dívida Consolidada,1285439.03
4117214,Nova Santa Bárbara,PR,2023 - Receita Corrente Líquida,28551541.27
4117214,Nova Santa Bárbara,PR,Indicador 1,0.045021703656700704
4117214,Nova Santa Bárbara,PR,Nota 1,A
5106190,Nova Santa Helena,MT,2023 - Dívida Consolidada,0
5106190,Nova Santa Helena,MT,2023 - Receita Corrente Líquida,42189370.51
5106190,Nova Santa Helena,MT,Indicador 1,0
5106190,Nova Santa Helena,MT,Nota 1,A
2207959,Nova Santa Rita,PI,2023 - Dívida Consolidada,4578650.92
2207959,Nova Santa Rita,PI,2023 - Receita Corrente Líquida,21839385.42
2207959,Nova Santa Rita,PI,Indicador 1,0.20965108824935055
2207959,Nova Santa Rita,PI,Nota 1,A
4313375,Nova Santa Rita,RS,2023 - Dívida Consolidada,5693720.35
4313375,Nova Santa Rita,RS,2023 - Receita Corrente Líquida,179298849.8
4313375,Nova Santa Rita,RS,Indicador 1,0.03175547615810751
4313375,Nova Santa Rita,RS,Nota 1,A
4117222,Nova Santa Rosa,PR,2023 - Dívida Consolidada,8029044.23
4117222,Nova Santa Rosa,PR,2023 - Receita Corrente Líquida,57675174.32
4117222,Nova Santa Rosa,PR,Indicador 1,0.13921144278563144
4117222,Nova Santa Rosa,PR,Nota 1,A
3145208,Nova Serrana,MG,2023 - Dívida Consolidada,56028213.89
3145208,Nova Serrana,MG,2023 - Receita Corrente Líquida,408090701.26
3145208,Nova Serrana,MG,Indicador 1,0.13729353233732147
3145208,Nova Serrana,MG,Nota 1,A
2922904,Nova Soure,BA,2023 - Dívida Consolidada,70823929.82
2922904,Nova Soure,BA,2023 - Receita Corrente Líquida,99394443.26
2922904,Nova Soure,BA,Indicador 1,0.7125542182950398
2922904,Nova Soure,BA,Nota 1,B
4117271,Nova Tebas,PR,2023 - Dívida Consolidada,8203454.73
4117271,Nova Tebas,PR,2023 - Receita Corrente Líquida,45233151.91
4117271,Nova Tebas,PR,Indicador 1,0.1813593433931454
4117271,Nova Tebas,PR,Nota 1,A
1505007,Nova Timboteua,PA,2023 - Dívida Consolidada,5862926.21
1505007,Nova Timboteua,PA,2023 - Receita Corrente Líquida,57130441.25
1505007,Nova Timboteua,PA,Indicador 1,0.10262350651807717
1505007,Nova Timboteua,PA,Nota 1,A
4211504,Nova Trento,SC,2023 - Dívida Consolidada,13157380.84
4211504,Nova Trento,SC,2023 - Receita Corrente Líquida,81663786.51
4211504,Nova Trento,SC,Indicador 1,0.16111646792656173
4211504,Nova Trento,SC,Nota 1,A
5106240,Nova Ubiratã,MT,2023 - Dívida Consolidada,9635848.25
5106240,Nova Ubiratã,MT,2023 - Receita Corrente Líquida,128638929.38
5106240,Nova Ubiratã,MT,Indicador 1,0.07490616018371592
5106240,Nova Ubiratã,MT,Nota 1,A
1101435,Nova União,RO,2023 - Dívida Consolidada,0
1101435,Nova União,RO,2023 - Receita Corrente Líquida,36649882.17
1101435,Nova União,RO,Indicador 1,0
1101435,Nova União,RO,Nota 1,A
3136603,Nova União,MG,2023 - Dívida Consolidada,810995.26
3136603,Nova União,MG,2023 - Receita Corrente Líquida,29952342.88
3136603,Nova União,MG,Indicador 1,0.02707618777099149
3136603,Nova União,MG,Nota 1,A
3203908,Nova Venécia,ES,2023 - Dívida Consolidada,10492446.81
3203908,Nova Venécia,ES,2023 - Receita Corrente Líquida,205360452
3203908,Nova Venécia,ES,Indicador 1,0.05109283071698732
3203908,Nova Venécia,ES,Nota 1,A
4211603,Nova Veneza,SC,2023 - Dívida Consolidada,3705441.14
4211603,Nova Veneza,SC,2023 - Receita Corrente Líquida,85513065.9
4211603,Nova Veneza,SC,Indicador 1,0.043331870995400715
4211603,Nova Veneza,SC,Nota 1,A
5215009,Nova Veneza,GO,2023 - Dívida Consolidada,1684642.47
5215009,Nova Veneza,GO,2023 - Receita Corrente Líquida,44658165.44
5215009,Nova Veneza,GO,Indicador 1,0.03772305587123554
5215009,Nova Veneza,GO,Nota 1,A
2923001,Nova Viçosa,BA,2023 - Dívida Consolidada,40944679.86
2923001,Nova Viçosa,BA,2023 - Receita Corrente Líquida,163907719.88
2923001,Nova Viçosa,BA,Indicador 1,0.2498032422754486
2923001,Nova Viçosa,BA,Nota 1,A
5106257,Nova Xavantina,MT,2023 - Dívida Consolidada,1376121.27
5106257,Nova Xavantina,MT,2023 - Receita Corrente Líquida,122227914.5
5106257,Nova Xavantina,MT,Indicador 1,0.011258649676134333
5106257,Nova Xavantina,MT,Nota 1,A
3533254,Novais,SP,2023 - Dívida Consolidada,1071543.13
3533254,Novais,SP,2023 - Receita Corrente Líquida,31974176.33
3533254,Novais,SP,Indicador 1,0.03351276727008655
3533254,Novais,SP,Nota 1,A
1715101,Novo Acordo,TO,2023 - Dívida Consolidada,9274701.95
1715101,Novo Acordo,TO,2023 - Receita Corrente Líquida,26593658.67
1715101,Novo Acordo,TO,Indicador 1,0.34875614766247576
1715101,Novo Acordo,TO,Nota 1,A
1303205,Novo Airão,AM,2023 - Dívida Consolidada,66102.18
1303205,Novo Airão,AM,2023 - Receita Corrente Líquida,75266954.87
1303205,Novo Airão,AM,Indicador 1,0.0008782364068557141
1303205,Novo Airão,AM,Nota 1,A
1715150,Novo Alegre,TO,2023 - Dívida Consolidada,45478.01
1715150,Novo Alegre,TO,2023 - Receita Corrente Líquida,16191432.53
1715150,Novo Alegre,TO,Indicador 1,0.002808770003255543
1715150,Novo Alegre,TO,Nota 1,A
1303304,Novo Aripuanã,AM,2023 - Dívida Consolidada,5970591.42
1303304,Novo Aripuanã,AM,2023 - Receita Corrente Líquida,86489208.06
1303304,Novo Aripuanã,AM,Indicador 1,0.06903279095650908
1303304,Novo Aripuanã,AM,Nota 1,A
4313490,Novo Barreiro,RS,2023 - Dívida Consolidada,9801721.19
4313490,Novo Barreiro,RS,2023 - Receita Corrente Líquida,29712412.75
4313490,Novo Barreiro,RS,Indicador 1,0.329886410520465
4313490,Novo Barreiro,RS,Nota 1,A
5215207,Novo Brasil,GO,2023 - Dívida Consolidada,0
5215207,Novo Brasil,GO,2023 - Receita Corrente Líquida,25703686.25
5215207,Novo Brasil,GO,Indicador 1,0
5215207,Novo Brasil,GO,Nota 1,A
4313391,Novo Cabrais,RS,2023 - Dívida Consolidada,0
4313391,Novo Cabrais,RS,2023 - Receita Corrente Líquida,29675670.92
4313391,Novo Cabrais,RS,Indicador 1,0
4313391,Novo Cabrais,RS,Nota 1,A
3145307,Novo Cruzeiro,MG,2023 - Dívida Consolidada,8084238.96
3145307,Novo Cruzeiro,MG,2023 - Receita Corrente Líquida,98568953.1
3145307,Novo Cruzeiro,MG,Indicador 1,0.08201607814377812
3145307,Novo Cruzeiro,MG,Nota 1,A
5215231,Novo Gama,GO,2023 - Dívida Consolidada,52161858.1
5215231,Novo Gama,GO,2023 - Receita Corrente Líquida,251155967.78
5215231,Novo Gama,GO,Indicador 1,0.20768711395180212
5215231,Novo Gama,GO,Nota 1,A
4313409,Novo Hamburgo,RS,2023 - Dívida Consolidada,1057235046.8
4313409,Novo Hamburgo,RS,2023 - Receita Corrente Líquida,1224205688.36
4313409,Novo Hamburgo,RS,Indicador 1,0.8636089971255719
4313409,Novo Hamburgo,RS,Nota 1,B
2923035,Novo Horizonte,BA,2023 - Dívida Consolidada,19841256.61
2923035,Novo Horizonte,BA,2023 - Receita Corrente Líquida,55207573.06
2923035,Novo Horizonte,BA,Indicador 1,0.3593937481808225
2923035,Novo Horizonte,BA,Nota 1,A
3533502,Novo Horizonte,SP,2023 - Dívida Consolidada,34316427.22
3533502,Novo Horizonte,SP,2023 - Receita Corrente Líquida,202608985.64
3533502,Novo Horizonte,SP,Indicador 1,0.16937268162910685
3533502,Novo Horizonte,SP,Nota 1,A
4211652,Novo Horizonte,SC,2023 - Dívida Consolidada,389746.21
4211652,Novo Horizonte,SC,2023 - Receita Corrente Líquida,25139795.74
4211652,Novo Horizonte,SC,Indicador 1,0.015503157385637536
4211652,Novo Horizonte,SC,Nota 1,A
5106273,Novo Horizonte do Norte,MT,2023 - Dívida Consolidada,354436.24
5106273,Novo Horizonte do Norte,MT,2023 - Receita Corrente Líquida,29462097.05
5106273,Novo Horizonte do Norte,MT,Indicador 1,0.012030244805673124
5106273,Novo Horizonte do Norte,MT,Nota 1,A
1100502,Novo Horizonte do Oeste,RO,2023 - Dívida Consolidada,5372791.73
1100502,Novo Horizonte do Oeste,RO,2023 - Receita Corrente Líquida,37431738.04
1100502,Novo Horizonte do Oeste,RO,Indicador 1,0.1435357269346823
1100502,Novo Horizonte do Oeste,RO,Nota 1,A
5006259,Novo Horizonte do Sul,MS,2023 - Dívida Consolidada,250000
5006259,Novo Horizonte do Sul,MS,2023 - Receita Corrente Líquida,44315497.64
5006259,Novo Horizonte do Sul,MS,Indicador 1,0.0056413673164835525
5006259,Novo Horizonte do Sul,MS,Nota 1,A
4117297,Novo Itacolomi,PR,2023 - Dívida Consolidada,3073946.86
4117297,Novo Itacolomi,PR,2023 - Receita Corrente Líquida,18950012.36
4117297,Novo Itacolomi,PR,Indicador 1,0.16221344881486927
4117297,Novo Itacolomi,PR,Nota 1,A
1715259,Novo Jardim,TO,2023 - Dívida Consolidada,124457.6
1715259,Novo Jardim,TO,2023 - Receita Corrente Líquida,17023187.03
1715259,Novo Jardim,TO,Indicador 1,0.0073110634207723905
1715259,Novo Jardim,TO,Nota 1,A
2705606,Novo Lino,AL,2023 - Dívida Consolidada,22290207.23
2705606,Novo Lino,AL,2023 - Receita Corrente Líquida,77605806.8
2705606,Novo Lino,AL,Indicador 1,0.287223445630102
2705606,Novo Lino,AL,Nota 1,A
4313425,Novo Machado,RS,2023 - Dívida Consolidada,1600803.68
4313425,Novo Machado,RS,2023 - Receita Corrente Líquida,29179948.1
4313425,Novo Machado,RS,Indicador 1,0.054859716491408014
4313425,Novo Machado,RS,Nota 1,A
5106265,Novo Mundo,MT,2023 - Dívida Consolidada,333333.52
5106265,Novo Mundo,MT,2023 - Receita Corrente Líquida,60231490.46
5106265,Novo Mundo,MT,Indicador 1,0.005534206732296759
5106265,Novo Mundo,MT,Nota 1,A
2309409,Novo Oriente,CE,2023 - Dívida Consolidada,39859057.23
2309409,Novo Oriente,CE,2023 - Receita Corrente Líquida,123150389.1
2309409,Novo Oriente,CE,Indicador 1,0.32366164265736774
2309409,Novo Oriente,CE,Nota 1,A
3145356,Novo Oriente de Minas,MG,2023 - Dívida Consolidada,1964892.79
3145356,Novo Oriente de Minas,MG,2023 - Receita Corrente Líquida,49547021.15
3145356,Novo Oriente de Minas,MG,Indicador 1,0.03965713264681302
3145356,Novo Oriente de Minas,MG,Nota 1,A
2206902,Novo Oriente do Piauí,PI,2023 - Dívida Consolidada,9277738.74
2206902,Novo Oriente do Piauí,PI,2023 - Receita Corrente Líquida,26137868.53
2206902,Novo Oriente do Piauí,PI,Indicador 1,0.35495391406347393
2206902,Novo Oriente do Piauí,PI,Nota 1,A
5215256,Novo Planalto,GO,2023 - Dívida Consolidada,6704395.91
5215256,Novo Planalto,GO,2023 - Receita Corrente Líquida,31843716.89
5215256,Novo Planalto,GO,Indicador 1,0.21054062040431612
5215256,Novo Planalto,GO,Nota 1,A
1505031,Novo Progresso,PA,2023 - Dívida Consolidada,22310569.34
1505031,Novo Progresso,PA,2023 - Receita Corrente Líquida,174547744.02
1505031,Novo Progresso,PA,Indicador 1,0.12781929359936967
1505031,Novo Progresso,PA,Nota 1,A
1505064,Novo Repartimento,PA,2023 - Dívida Consolidada,54098133.09
1505064,Novo Repartimento,PA,2023 - Receita Corrente Líquida,293931948.68
1505064,Novo Repartimento,PA,Indicador 1,0.1840498568901605
1505064,Novo Repartimento,PA,Nota 1,A
2206951,Novo Santo Antônio,PI,2023 - Dívida Consolidada,4203961.23
2206951,Novo Santo Antônio,PI,2023 - Receita Corrente Líquida,23328924.41
2206951,Novo Santo Antônio,PI,Indicador 1,0.18020381720633302
2206951,Novo Santo Antônio,PI,Nota 1,A
5106315,Novo Santo Antônio,MT,2023 - Dívida Consolidada,2001656.52
5106315,Novo Santo Antônio,MT,2023 - Receita Corrente Líquida,36684305.98
5106315,Novo Santo Antônio,MT,Indicador 1,0.05456438295687774
5106315,Novo Santo Antônio,MT,Nota 1,A
5106281,Novo São Joaquim,MT,2023 - Dívida Consolidada,833713.74
5106281,Novo São Joaquim,MT,2023 - Receita Corrente Líquida,51125103.28
5106281,Novo São Joaquim,MT,Indicador 1,0.016307326274412563
5106281,Novo São Joaquim,MT,Nota 1,A
4313441,Novo Tiradentes,RS,2023 - Dívida Consolidada,2797278.61
4313441,Novo Tiradentes,RS,2023 - Receita Corrente Líquida,24082005.18
4313441,Novo Tiradentes,RS,Indicador 1,0.1161563827053375
4313441,Novo Tiradentes,RS,Nota 1,A
2923050,Novo Triunfo,BA,2023 - Dívida Consolidada,27043287.03
2923050,Novo Triunfo,BA,2023 - Receita Corrente Líquida,69505844.16
2923050,Novo Triunfo,BA,Indicador 1,0.3890793264483963
2923050,Novo Triunfo,BA,Nota 1,A
4313466,Novo Xingu,RS,2023 - Dívida Consolidada,2125525.18
4313466,Novo Xingu,RS,2023 - Receita Corrente Líquida,22442015.85
4313466,Novo Xingu,RS,Indicador 1,0.0947118651999348
4313466,Novo Xingu,RS,Nota 1,A
3145372,Novorizonte,MG,2023 - Dívida Consolidada,1081615.3
3145372,Novorizonte,MG,2023 - Receita Corrente Líquida,28934068.29
3145372,Novorizonte,MG,Indicador 1,0.03738206771198576
3145372,Novorizonte,MG,Nota 1,A
3533601,Nuporanga,SP,2023 - Dívida Consolidada,1063731.14
3533601,Nuporanga,SP,2023 - Receita Corrente Líquida,56487333.33
3533601,Nuporanga,SP,Indicador 1,0.018831321595332955
3533601,Nuporanga,SP,Nota 1,A
1505106,Óbidos,PA,2023 - Dívida Consolidada,32422051.41
1505106,Óbidos,PA,2023 - Receita Corrente Líquida,183431178.19
1505106,Óbidos,PA,Indicador 1,0.17675322009008135
1505106,Óbidos,PA,Nota 1,A
2309458,Ocara,CE,2023 - Dívida Consolidada,13702824.09
2309458,Ocara,CE,2023 - Receita Corrente Líquida,94719185.51
2309458,Ocara,CE,Indicador 1,0.14466788345169332
2309458,Ocara,CE,Nota 1,A
3533700,Ocauçu,SP,2023 - Dívida Consolidada,0
3533700,Ocauçu,SP,2023 - Receita Corrente Líquida,32401852.24
3533700,Ocauçu,SP,Indicador 1,0
3533700,Ocauçu,SP,Nota 1,A
2207009,Oeiras,PI,2023 - Dívida Consolidada,73307289.95
2207009,Oeiras,PI,2023 - Receita Corrente Líquida,144171467.17
2207009,Oeiras,PI,Indicador 1,0.5084729412065954
2207009,Oeiras,PI,Nota 1,A
1505205,Oeiras do Pará,PA,2023 - Dívida Consolidada,70112774.05
1505205,Oeiras do Pará,PA,2023 - Receita Corrente Líquida,152467495.54
1505205,Oeiras do Pará,PA,Indicador 1,0.4598539105117382
1505205,Oeiras do Pará,PA,Nota 1,A
1600501,Oiapoque,AP,2023 - Dívida Consolidada,0
1600501,Oiapoque,AP,2023 - Receita Corrente Líquida,0
1600501,Oiapoque,AP,Indicador 1,n.d.
1600501,Oiapoque,AP,Nota 1,n.d.
3145406,Olaria,MG,2023 - Dívida Consolidada,1000000
3145406,Olaria,MG,2023 - Receita Corrente Líquida,23781832.64
3145406,Olaria,MG,Indicador 1,0.04204890409993231
3145406,Olaria,MG,Nota 1,A
3533809,Óleo,SP,2023 - Dívida Consolidada,0
3533809,Óleo,SP,2023 - Receita Corrente Líquida,25101330.22
3533809,Óleo,SP,Indicador 1,0
3533809,Óleo,SP,Nota 1,A
2510402,Olho d'Água,PB,2023 - Dívida Consolidada,13716067.82
2510402,Olho d'Água,PB,2023 - Receita Corrente Líquida,31979554.35
2510402,Olho d'Água,PB,Indicador 1,0.42890115571607396
2510402,Olho d'Água,PB,Nota 1,A
2107407,Olho d'Água das Cunhãs,MA,2023 - Dívida Consolidada,0
2107407,Olho d'Água das Cunhãs,MA,2023 - Receita Corrente Líquida,116897639.62
2107407,Olho d'Água das Cunhãs,MA,Indicador 1,0
2107407,Olho d'Água das Cunhãs,MA,Nota 1,A
2705705,Olho d'Água das Flores,AL,2023 - Dívida Consolidada,4928081.59
2705705,Olho d'Água das Flores,AL,2023 - Receita Corrente Líquida,106910886.03
2705705,Olho d'Água das Flores,AL,Indicador 1,0.046095227277577165
2705705,Olho d'Água das Flores,AL,Nota 1,A
2408409,Olho d'Água do Borges,RN,2023 - Dívida Consolidada,1282420.9
2408409,Olho d'Água do Borges,RN,2023 - Receita Corrente Líquida,25326595.73
