Cod_IBGE;concessionaria;ano_do_pnv_snv;rodovia_uf;municipio;sentido;km_m_inicial;latitude_inicial;latitude_final;km_m_final;longitude_inicial;longitude_final
3103900;CONCEBRA;2017;BR-262/MG;Araújos;Crescente/Decrescente;460,201;-19,810805;-19,792126;465,2;-45,110484;-45,155469
3107406;CONCEBRA;2017;BR-262/MG;Bom Despacho;Crescente/Decrescente;465,201;-19,792126;-19,785604;490,3;-45,155469;-45,377812
3142403;CONCEBRA;2017;BR-262/MG;Moema;Crescente/Decrescente;490,301;-19,785604;-19,772478;501,25;-45,377812;-45,478967
3138807;CONCEBRA;2017;BR-262/MG;Luz;Crescente/Decrescente;501,251;-19,772478;-19,709266;554;-45,478967;-45,923187
3119807;CONCEBRA;2017;BR-262/MG;Córrego Danta;Crescente/Decrescente;554,001;-19,709266;-19,652157;579,6;-45,923187;-46,068883
3159704;CONCEBRA;2017;BR-262/MG;Santa Rosa da Serra;Crescente/Decrescente;579,601;-19,652157;-19,649334;580;-46,068883;-46,070096
3111507;CONCEBRA;2017;BR-262/MG;Campos Altos;Crescente/Decrescente;580,001;-19,649334;-19,607513;607,25;-46,070096;-46,283145
3129509;CONCEBRA;2017;BR-262/MG;Ibiá;Crescente/Decrescente;607,251;-19,607513;-19,551802;674,4;-46,283145;-46,852151
3104007;CONCEBRA;2017;BR-262/MG;Araxá;Crescente/Decrescente;674,401;-19,551802;-19,618977;722,6;-46,852151;-47,219101
3149804;CONCEBRA;2017;BR-262/MG;Perdizes;Crescente/Decrescente;722,601;-19,618977;-19,613103;748,5;-47,219101;-47,456104
3156908;CONCEBRA;2017;BR-262/MG;Sacramento;Crescente/Decrescente;748,501;-19,613103;-19,666499;765,85;-47,456104;-47,603207
3170107;CONCEBRA;2017;BR-262/MG;Uberaba;Crescente/Decrescente;765,851;-19,666499;-19,756323;842,4;-47,603207;-48,271338
3117306;CONCEBRA;2017;BR-262/MG;Conceição das Alagoas;Crescente/Decrescente;842,401;-19,756323;-19,758749;849,9;-48,271338;-48,340211
3171105;CONCEBRA;2017;BR-262/MG;Veríssimo;Crescente/Decrescente;849,901;-19,758749;-19,789397;859,6;-48,340211;-48,425021
3117306;CONCEBRA;2017;BR-262/MG;Conceição das Alagoas;Crescente/Decrescente;859,601;-19,789397;-19,775856;864,4;-48,425021;-48,466401
3111408;CONCEBRA;2017;BR-262/MG;Campo Florido;Crescente/Decrescente;864,401;-19,775856;-19,652897;909,35;-48,466401;-48,824484
3116902;CONCEBRA;2017;BR-262/MG;Comendador Gomes;Crescente/Decrescente;909,351;-19,652897;-19,629576;913,1;-48,824484;-48,848965
5300108;CONCEBRA;2017;BR-60/DF;Brasília;Crescente/Decrescente;0;-15,882437;-16,0523;31,9;-48,06012;-48,2598
5219753;CONCEBRA;2017;BR-60/GO;Santo Antônio do Descoberto;Crescente/Decrescente;0;-16,0523;-16,110974;13,95;-48,2598;-48,351112
3136702;CONCER;2016;BR-40/MG;Juiz de Fora;Crescente/Decrescente;773,5;-21,642391;-21,826568;799,96;-43,436695;-43,374415
3140803;CONCER;2016;BR-40/MG;Matias Barbosa;Crescente/Decrescente;799,961;-21,826568;-21,913858;814,82;-43,374415;-43,320227
3167509;CONCER;2016;BR-40/MG;Simão Pereira;Crescente/Decrescente;814,821;-21,913858;-22,011008;828,7;-43,320227;-43,267484
3300951;CONCER;2016;BR-40/RJ;Comendador Levy Gasparian;Crescente/Decrescente;0;-22,01129;-22,046071;10,2;-43,266851;-43,204284
3306008;CONCER;2016;BR-40/RJ;Três Rios;Crescente/Decrescente;10,201;-22,046071;-22,187569;30;-43,204284;-43,165508
3300225;CONCER;2016;BR-40/RJ;Areal;Crescente/Decrescente;30,001;-22,187569;-22,281562;45,655;-43,165508;-43,119039
3303906;CONCER;2016;BR-40/RJ;Petrópolis;Crescente/Decrescente;45,656;-22,281562;-22,565324;92;-43,119039;-43,239291
3301702;CONCER;2016;BR-40/RJ;Duque de Caxias;Crescente/Decrescente;92,001;-22,565324;-22,810563;124,5;-43,239291;-43,288514
3304557;CONCER;2016;BR-40/RJ;Rio de Janeiro;Crescente/Decrescente;124,501;-22,810563;-22,816202;125,2;-43,288514;-43,289005
5107909;CRO;2016;BR-163/MT;Sinop;Crescente/Decrescente;854,221;-11,693701;-11,691799;855;-55,45158;-55,451248
5104609;CRO;2016;BR-163/MT;Itiquira;Crescente/Decrescente;0;-17,51979;-17,050479;52,359;-54,739712;-54,761771
5107602;CRO;2016;BR-163/MT;Rondonópolis;Crescente/Decrescente;52,36;-17,050479;-16,488603;119,9;-54,761771;-54,647393
5107602;CRO;2016;BR-364/MT;Rondonópolis;Crescente/Decrescente;201;-16,488603;-16,203821;237,431;-54,647393;-54,781276
5105200;CRO;2016;BR-364/MT;Juscimeira;Crescente/Decrescente;237,432;-16,203821;-16,017576;262,875;-54,781276;-54,90583
5107404;CRO;2016;BR-364/MT;São Pedro da Cipa;Crescente/Decrescente;262,876;-16,017576;-15,99758;265,775;-54,90583;-54,922103
5104807;CRO;2016;BR-364/MT;Jaciara;Crescente/Decrescente;265,776;-15,99758;-15,811159;311,46;-54,922103;-55,264493
5102678;CRO;2016;BR-364/MT;Campo Verde;Crescente/Decrescente;311,461;-15,811159;-15,793465;347,781;-55,264493;-55,573191
5107800;CRO;2016;BR-364/MT;Santo Antônio de Leverger;Crescente/Decrescente;347,782;-15,793465;-15,726504;365,454;-55,573191;-55,670934
5103403;CRO;2016;BR-364/MT;Cuiabá;Crescente;365,455;-15,726504;-15,698746;390,035;-55,670934;-55,892669
5107800;CRO;2016;BR-364/MT;Santo Antônio de Leverger;Decrescente;365,455;-15,726504;-15,698746;390,035;-55,670934;-55,892669
5103403;CRO;2016;BR-364/MT;Cuiabá;Crescente/Decrescente;390,036;-15,698746;-15,651015;402,4;-55,892669;-55,996855
2211407;CRO;2016;BR-364/MT;Várzea Grande;Crescente/Decrescente;434,6;-15,649673;-15,412363;469,213;-56,195364;-56,355243
5104906;CRO;2016;BR-364/MT;Jangada;Decrescente;469,214;-15,412363;-15,26788;489,308;-56,355243;-56,451377
5100102;CRO;2016;BR-364/MT;Acorizal;Crescente;469,214;-15,412363;-15,26788;489,308;-56,355243;-56,451377
5104906;CRO;2016;BR-364/MT;Jangada;Crescente/Decrescente;489,309;-15,26788;-15,137174;506,823;-56,451377;-56,52235
5103403;CRO;2016;BR-70/MT;Cuiabá;Crescente/Decrescente;495,9;-15,650196;-15,698736;511,599;-55,9998;-56,112223
5107701;CRO;2016;BR-364/MT;Rosário Oeste;Crescente/Decrescente;506,824;-15,137174;-14,763715;555,988;-56,52235;-56,347844
5103502;CRO;2016;BR-163/MT;Diamantino;Crescente/Decrescente;507,1;-14,52849;-14,14682;560,503;-56,226875;-56,099295
2211407;CRO;2016;BR-70/MT;Várzea Grande;Crescente/Decrescente;511,7;-15,699234;-15,650247;524;-56,113002;-56,194832
5105903;CRO;2016;BR-364/MT;Nobres;Crescente/Decrescente;555,989;-14,763715;-14,556409;584,882;-56,347844;-56,223313
5106224;CRO;2016;BR-163/MT;Nova Mutum;Crescente/Decrescente;560,503;-14,14682;-13,451934;641,514;-56,099295;-56,082429
5103502;CRO;2016;BR-364/MT;Diamantino;Crescente/Decrescente;584,883;-14,556409;-14,52849;588,2;-56,223313;-56,226875
5105259;CRO;2016;BR-163/MT;Lucas do Rio Verde;Crescente/Decrescente;641,515;-13,451934;-13,051454;691,492;-56,082429;-55,908563
5107925;CRO;2016;BR-163/MT;Sorriso;Crescente/Decrescente;691,493;-13,051454;-12,292805;785,827;-55,908563;-55,566514
5108501;CRO;2016;BR-163/MT;Vera;Crescente/Decrescente;785,828;-12,292805;-12,154731;802,266;-55,566514;-55,513246
5107909;CRO;2016;BR-163/MT;Sinop;Crescente/Decrescente;802,267;-12,154731;-11,693701;854,22;-55,513246;-55,45158
5206206;ECO050;2017;BR-50/GO;Cristalina;Crescente/Decrescente;95,7;-16,754358;-16,913811;116,76;-47,604381;-47,688048
5210109;ECO050;2017;BR-50/GO;Ipameri;Crescente/Decrescente;116,761;-16,913811;-17,151876;147,299;-47,688048;-47,722702
5204805;ECO050;2017;BR-50/GO;Campo Alegre de Goiás;Crescente/Decrescente;147,3;-17,151876;-17,834697;233,8;-47,722702;-47,772715
5205109;ECO050;2017;BR-50/GO;Catalão;Crescente/Decrescente;233,801;-17,834882;-18,303175;296,639;-47,772775;-48,013176
5206602;ECO050;2017;BR-50/GO;Cumari;Crescente/Decrescente;296,64;-18,303154;-18,424718;314,2;-48,013061;-48,065747
3103504;ECO050;2017;BR-50/MG;Araguari;Crescente/Decrescente;0;-18,424715;-18,77145;54,5;-48,065747;-48,244361
3170206;ECO050;2017;BR-50/MG;Uberlândia;Crescente/Decrescente;54,501;-18,77155;-18,858362;65,7;-48,244142;-48,253862
3170206;ECO050;2017;BR-50/MG;Uberlândia;Crescente/Decrescente;77,3;-18,938442;-19,156609;102,199;-48,219407;-48,164601
3170107;ECO050;2017;BR-50/MG;Uberaba;Crescente/Decrescente;102,2;-19,156609;-19,881299;193,66;-48,164601;-47,852552
3121258;ECO050;2017;BR-50/MG;Delta;Crescente/Decrescente;193,661;-19,881299;-19,983767;207,3;-47,852552;-47,788374
3170206;ECO050;2017;Contorno de Uberlândia/MG;Uberlândia;Crescente/Decrescente;0;-18,8597;-18,938484;22,4;-48,256872;-48,219471
2922003;ECO101;2020;BR-101/BA;Mucuri;Crescente/Decrescente;939,494;-18,042505;-18,174846;956,9;-39,866829;-39,918182
3204054;ECO101;2020;BR-101/ES;Pedro Canário;Crescente/Decrescente;0;-18,310456;-18,310456;17,511;-39,955154;-39,955154
3204104;ECO101;2020;BR-101/ES;Pinheiros;Crescente/Decrescente;17,512;-18,310455;-18,352007;22,975;-39,955153;-39,956525
3201605;ECO101;2020;BR-101/ES;Conceição da Barra;Crescente/Decrescente;22,976;-18,352006;-18,627897;55,299;-39,956524;-39,879601
3204906;ECO101;2020;BR-101/ES;São Mateus;Crescente/Decrescente;55,3;-18,627896;-18,900789;91,194;-39,8796;-39,957392
3203056;ECO101;2020;BR-101/ES;Jaguaré;Crescente/Decrescente;91,195;-18,900788;-18,994721;102,653;-39,957391;-40,002313
3205010;ECO101;2020;BR-101/ES;Sooretama;Crescente/Decrescente;102,654;-18,99472;-19,148485;121,486;-40,002312;-40,077335
3203205;ECO101;2020;BR-101/ES;Linhares;Crescente/Decrescente;121,487;-19,148484;-19,544054;169,09;-40,077334;-40,164188
3200607;ECO101;2020;BR-101/ES;Aracruz;Crescente/Decrescente;169,091;-19,544053;-19,719392;198,965;-40,164187;-40,349588
3203130;ECO101;2020;BR-101/ES;João Neiva;Crescente/Decrescente;198,966;-19,719391;-19,78578;208,525;-40,349589;-40,371007
3202504;ECO101;2020;BR-101/ES;Ibiraçu;Crescente/Decrescente;208,526;-19,78579;-19,906508;226,506;-40,371009;-40,407268
3202207;ECO101;2020;BR-101/ES;Fundão;Crescente/Decrescente;226,507;-19,906509;-20,013778;239,446;-40,407269;-40,405025
3205002;ECO101;2020;BR-101/ES;Serra;Crescente/Decrescente;239,447;-20,013779;-20,225288;281,911;-40,405024;-40,361718
3201308;ECO101;2020;BR-101/ES;Cariacica;Crescente/Decrescente;281,912;-20,225287;-20,348611;297,407;-40,361717;-40,411891
2112803;ECO101;2020;BR-101/ES;Viana;Crescente/Decrescente;297,408;-20,348611;-20,431945;310,708;-40,411891;-40,45935
3205200;ECO101;2020;BR-101/ES;Vila Velha;Crescente/Decrescente;310,709;-20,431945;-20,506447;319,138;-40,45935;-40,474813
3202405;ECO101;2020;BR-101/ES;Guarapari;Crescente/Decrescente;319,139;-20,506446;-20,652354;347,026;-40,474812;-40,629307
3200409;ECO101;2020;BR-101/ES;Anchieta;Crescente/Decrescente;347,027;-20,652353;-20,769148;371,177;-40,629306;-40,770972
3202603;ECO101;2020;BR-101/ES;Iconha;Crescente/Decrescente;371,178;-20,769147;-20,78783;374,399;-40,770971;-40,787121
3204401;ECO101;2020;BR-101/ES;Rio Novo do Sul;Crescente/Decrescente;380,939;-20,813834;-20,864588;389,157;-40,840585;-40,882624
3202801;ECO101;2020;BR-101/ES;Itapemirim;Crescente/Decrescente;389,158;-20,864589;-20,946258;416,864;-40,882623;-41,088852
3201209;ECO101;2020;BR-101/ES;Cachoeiro de Itapemirim;Crescente/Decrescente;416,865;-20,946257;-20,979342;421,626;-41,088851;-41,114148
3200706;ECO101;2020;BR-101/ES;Atílio Vivácqua;Crescente/Decrescente;421,627;-20,979341;-21,054747;434,903;-41,114149;-41,195771
1718402;ECO101;2020;BR-101/ES;Presidente Kennedy;Crescente/Decrescente;434,904;-21,054746;-21,06122;436,725;-41,19577;-41,210634
3203403;ECO101;2020;BR-101/ES;Mimoso do Sul;Crescente/Decrescente;436,726;-21,06121;-21,221904;461,054;-41,210633;-41,308308
3202603;ECO101;2020;Contorno de Iconha/ES;Iconha;Crescente/Decrescente;0;-20,787028;-20,803869;7,243;-40,783355;-40,82989
3202603;ECO101;2020;BR-101/ES;Iconha;Crescente/Decrescente;379,301;-20,801847;-20,813835;380,938;-40,827821;-40,840586
3303302;ECOPONTE;2017;BR-101/RJ;Niterói;Crescente;317,176;-22,84148;-22,87744;321,6;-43,0967;-43,110707
3304557;ECOPONTE;2017;BR-101/RJ;Rio de Janeiro;Decrescente;335,397;-22,88609;-22,887875;333,939;-43,22932;-43,21761
3304557;ECOPONTE;2017;Acesso N 06/RJ;Rio de Janeiro;Decrescente;0;-22,87872;-22,878205;0,726;-43,1146;-43,110546
3304557;ECOPONTE;2017;Acesso R3/RJ;Rio de Janeiro;Crescente;0;-22,525577;-22,523198;2,5;-43,124957;-43,135585
3304557;ECOPONTE;2017;Acesso R5A/RJ;Rio de Janeiro;Crescente;0;-22,525292;-22,525389;2,588;-43,12512;-43,140854
3304557;ECOPONTE;2017;Acesso R5B/RJ;Rio de Janeiro;Decrescente;0;-22,524913;-22,525242;2,236;-43,140365;-43,125043
3304557;ECOPONTE;2017;R Rio de Janeiro/RJ;Rio de Janeiro;Crescente;0;-22,889744;-22,895674;0,719;-43,21593;-43,213119
3304557;ECOPONTE;2017;R Elevado Perimetral/RJ;Rio de Janeiro;Crescente;0;-22,89171;-22,889744;0,24;-43,21502;-43,21593
3304557;ECOPONTE;2017;R Bicalho/RJ;Rio de Janeiro;Crescente;0;-22,90655;-22,891858;1,756;-43,20956;-43,21487
3303302;ECOPONTE;2017;N João de Deus/RJ;Niterói;Crescente;0;-22,85956;-22,861923;0,627;-43,10317;-43,107368
3303302;ECOPONTE;2017;N Rob Silveira/RJ;Niterói;Crescente;0;-22,89936;-22,885376;1,684;-43,1108;-43,114077
3303302;ECOPONTE;2017;N Boaventura/RJ;Niterói;Crescente;0;-22,88073;-22,880573;0,671;-43,10053;-43,107048
3303302;ECOPONTE;2017;N Quintino/RJ;Niterói;Crescente;0;-22,91399;-22,89936;2,205;-43,09624;-43,1108
3304557;ECOPONTE;2017;BR-101/RJ;Rio de Janeiro;Crescente;326,501;-22,87102;-22,88484;333,623;-43,15583;-43,21694
3303302;ECOPONTE;2017;BR-101/RJ;Niterói;Decrescente;326,5;-22,87116;-22,87872;322,067;-43,15585;-43,1146
3303302;ECOPONTE;2017;Acesso N 01/RJ;Niterói;Crescente;0;-22,880573;-22,87842;0,81;-43,107048;-43,11453
3303302;ECOPONTE;2017;Acesso N 07/RJ;Niterói;Crescente;0;-22,885376;-22,87842;0,837;-43,114077;-43,11453
3303302;ECOPONTE;2017;BR-101/RJ;Niterói;Crescente;322,067;-22,87842;-22,87102;326,5;-43,11453;-43,15583
3304557;ECOPONTE;2017;BR-101/RJ;Rio de Janeiro;Decrescente;333,623;-22,88483;-22,87116;326,501;-43,21672;-43,15585
3303302;ECOPONTE;2017;Acesso N 02/RJ;Niterói;Crescente;0;-22,87872;-22,880668;0,967;-43,1146;-43,107049
3303302;ECOPONTE;2017;Acesso N 03/RJ;Niterói;Crescente;321,6;-22,87744;-22,87842;322,067;-43,110707;-43,11453
3303302;ECOPONTE;2017;Acesso N 04/RJ;Niterói;Crescente;0;-22,87872;-22,882738;0,449;-43,1146;-43,115748
3303302;ECOPONTE;2017;Acesso N 05/RJ;Niterói;Crescente;0;-22,880875;-22,881858;0,42;-43,109903;-43,113949
3303302;ECOPONTE;2017;Acesso N 08/RJ;Niterói;Crescente;0;-22,87872;-22,885578;0,815;-43,1146;-43,115364
3303302;ECOPONTE;2017;Acesso N 09/RJ;Niterói;Crescente;0;-22,877768;-22,882459;0,704;-43,110643;-43,114939
3303302;ECOPONTE;2017;Acesso N 10/RJ;Niterói;Crescente;0;-22,88201;-22,879608;0,377;-43,113204;-43,110867
3303302;ECOPONTE;2017;Acesso N 11/RJ;Niterói;Crescente;0;-22,879952;-22,878734;0,46;-43,112499;-43,1123
3303302;ECOPONTE;2017;Acesso N 11 A/RJ;Niterói;Crescente;0;-22,879125;-22,879732;0,151;-43,110943;-43,11208
3303302;ECOPONTE;2017;Acesso N 12/RJ;Niterói;Crescente;0;-22,878254;-22,878425;0,308;-43,110198;-43,113214
3303302;ECOPONTE;2017;Acesso N 12 A/RJ;Niterói;Crescente;0;-22,878708;-22,878304;0,229;-43,112328;-43,110203
3303302;ECOPONTE;2017;Acesso N 13/RJ;Niterói;Crescente;0;-22,877911;-22,880689;0,42;-43,11388;-43,112911
3303302;ECOPONTE;2017;Acesso N 14/RJ;Niterói;Crescente;0;-22,878195;-22,878146;0,221;-43,11047;-43,109954
3303302;ECOPONTE;2017;Acesso N 15/RJ;Niterói;Crescente;0;-22,878285;-22,878358;0,09;-43,110203;-43,109365
3303302;ECOPONTE;2017;Acesso N 15 A/RJ;Niterói;Crescente;0;-22,878057;-22,878226;0,113;-43,109154;-43,110199
3303302;ECOPONTE;2017;Acesso N 15 B/RJ;Niterói;Crescente;0;-22,878232;-22,878172;0,009;-43,109226;-43,109281
3303302;ECOPONTE;2017;Acesso N 16/RJ;Niterói;Crescente;0;-22,876374;-22,878358;0,317;-43,110633;-43,112908
3303302;ECOPONTE;2017;Acesso N 17/RJ;Niterói;Crescente;0;-22,878324;-22,877871;0,099;-43,113141;-43,113759
3303302;ECOPONTE;2017;Acesso N 18/RJ;Niterói;Crescente;0;-22,878372;-22,87892;0,063;-43,112177;-43,112529
3303302;ECOPONTE;2017;Acesso N 18 A/RJ;Niterói;Crescente;0;-22,878388;-22,878758;0,043;-43,112394;-43,112584
3303302;ECOPONTE;2017;Acesso N 19/RJ;Niterói;Crescente;0;-22,878746;-22,879171;0,212;-43,112277;-43,112049
3304557;ECOPONTE;2017;Acesso R 1/RJ;Rio de Janeiro;Crescente;0;-22,88484;-22,894015;0,669;-43,21694;-43,215458
3304557;ECOPONTE;2017;Acesso R 1 A/RJ;Rio de Janeiro;Crescente;0;-22,88484;-22,890453;1,02;-43,21694;-43,21723
3304557;ECOPONTE;2017;Acesso R 2/RJ;Rio de Janeiro;Crescente;333,624;-22,88484;-22,888895;334,386;-43,21694;-43,221387
3304557;ECOPONTE;2017;Acesso R 2 A/RJ;Rio de Janeiro;Decrescente;333,939;-22,887875;-22,88483;333,624;-43,21761;-43,21672
3304557;ECOPONTE;2017;Acesso R 4/RJ;Rio de Janeiro;Crescente;0;-22,891858;-22,88483;0,827;-43,21487;-43,21672
3304557;ECOPONTE;2017;Acesso R 4 A/RJ;Rio de Janeiro;Crescente;0;-22,889744;-22,88483;0,56;-43,21593;-43,21672
3160009;ECORIOMINAS;2021;BR-116/MG;Santo Antônio do Aventureiro;Crescente/Decrescente;788,475;-21,665856;-21,669561;788,95;-42,730297;-42,732472
3101508;ECORIOMINAS;2021;BR-116/MG;Além Paraíba;Crescente/Decrescente;788,951;-21,669561;-21,871533;816,32;-42,732472;-42,668206
3127701;ECORIOMINAS;2021;BR-116/MG;Governador Valadares;Crescente/Decrescente;408,58;-18,846119;-18,930017;419,66;-41,980664;-41,939775
3101805;ECORIOMINAS;2021;BR-116/MG;Alpercata;Crescente/Decrescente;419,661;-18,930017;-18,997614;429,8;-41,939775;-41,977872
3123700;ECORIOMINAS;2021;BR-116/MG;Engenheiro Caldas;Crescente/Decrescente;429,801;-18,997614;-19,244864;461;-41,977872;-42,057533
3168408;ECORIOMINAS;2021;BR-116/MG;Tarumirim;Crescente/Decrescente;461,001;-19,244864;-19,362281;475,73;-42,057533;-42,098136
3122504;ECORIOMINAS;2021;BR-116/MG;Dom Cavati;Crescente/Decrescente;475,731;-19,362281;-19,420817;482,78;-42,098136;-42,119306
3130903;ECORIOMINAS;2021;BR-116/MG;Inhapim;Crescente/Decrescente;482,781;-19,420817;-19,612092;505,74;-42,119306;-42,113275
3170057;ECORIOMINAS;2021;BR-116/MG;Ubaporanga;Crescente/Decrescente;505,741;-19,612092;-19,715306;518,28;-42,113275;-42,126322
3113404;ECORIOMINAS;2021;BR-116/MG;Caratinga;Crescente/Decrescente;518,281;-19,715306;-19,831969;532,02;-42,126322;-42,138822
3159357;ECORIOMINAS;2021;BR-116/MG;Santa Rita de Minas;Crescente/Decrescente;532,021;-19,831969;-19,909761;542,02;-42,138822;-42,135367
3157252;ECORIOMINAS;2021;BR-116/MG;Santa Bárbara do Leste;Crescente/Decrescente;542,021;-19,909761;-20,009081;554,23;-42,135367;-42,144964
3139409;ECORIOMINAS;2021;BR-116/MG;Manhuaçu;Crescente/Decrescente;554,231;-20,009081;-20,243358;586,574;-42,144964;-42,158603
3139409;ECORIOMINAS;2021;BR-116/MG;Manhuaçu;Crescente/Decrescente;588,7;-20,249853;-20,291472;593,72;-42,142389;-42,147361
3162559;ECORIOMINAS;2021;BR-116/MG;São João do Manhuaçu;Crescente/Decrescente;593,721;-20,291472;-20,452678;613,58;-42,147361;-42,170867
3145877;ECORIOMINAS;2021;BR-116/MG;Orizânia;Crescente/Decrescente;613,581;-20,452678;-20,590672;629,83;-42,170867;-42,208169
3122009;ECORIOMINAS;2021;BR-116/MG;Divino;Crescente/Decrescente;629,831;-20,590672;-20,651889;639,46;-42,208169;-42,246906
3125952;ECORIOMINAS;2021;BR-116/MG;Fervedouro;Crescente/Decrescente;639,461;-20,651889;-20,739133;651,78;-42,246906;-42,285117
3161403;ECORIOMINAS;2021;BR-116/MG;São Francisco do Glória;Crescente/Decrescente;651,781;-20,739133;-20,850481;667,35;-42,285117;-42,321347
3142106;ECORIOMINAS;2021;BR-116/MG;Miradouro;Crescente/Decrescente;667,351;-20,850481;-20,957494;681,61;-42,321347;-42,349786
3143906;ECORIOMINAS;2021;BR-116/MG;Muriaé;Crescente/Decrescente;681,611;-20,957494;-21,274603;723,33;-42,349786;-42,4071
3138005;ECORIOMINAS;2021;BR-116/MG;Laranjal;Crescente/Decrescente;723,331;-21,274603;-21,393292;739,79;-42,4071;-42,490825
3138401;ECORIOMINAS;2021;BR-116/MG;Leopoldina;Crescente/Decrescente;739,791;-21,393292;-21,665256;788,36;-42,490825;-42,729408
3101508;ECORIOMINAS;2021;BR-116/MG;Além Paraíba;Crescente/Decrescente;788,361;-21,665256;-21,665856;788,474;-42,729408;-42,730297
1507755;ECORIOMINAS;2021;BR-116/RJ;Sapucaia;Crescente/Decrescente;2,1;-21,880164;-22,120433;38,81;-42,681417;-42,779317
3305158;ECORIOMINAS;2021;BR-116/RJ;São José do Vale do Rio Preto;Crescente/Decrescente;38,811;-22,120433;-22,1335;40,39;-42,779317;-42,779319
3305802;ECORIOMINAS;2021;BR-116/RJ;Teresópolis;Crescente/Decrescente;40,391;-22,1335;-22,462594;93,12;-42,779319;-42,987571
3301850;ECORIOMINAS;2021;BR-116/RJ;Guapimirim;Crescente/Decrescente;93,121;-22,462594;-22,583747;115,16;-42,987571;-43,015225
3302502;ECORIOMINAS;2021;BR-116/RJ;Magé;Crescente/Decrescente;115,161;-22,583747;-22,646791;140,5;-43,015225;-43,213404
3301702;ECORIOMINAS;2021;BR-116/RJ;Duque de Caxias;Crescente/Decrescente;140,501;-22,646791;-22,672;148,65;-43,213404;-43,285778
3304557;ECORIOMINAS;2021;BR-116/RJ;Rio de Janeiro;Crescente/Decrescente;168,72;-22,820733;-22,802765;172,35;-43,319989;-43,348967
3305109;ECORIOMINAS;2021;BR-116/RJ;São João de Meriti;Crescente/Decrescente;172,351;-22,802765;-22,802753;178,03;-43,348967;-43,348847
3300456;ECORIOMINAS;2021;BR-116/RJ;Belford Roxo;Crescente/Decrescente;178,031;-22,802753;-22,764767;180,48;-43,348847;-43,416414
3303500;ECORIOMINAS;2021;BR-116/RJ;Nova Iguaçu;Crescente/Decrescente;180,481;-22,764767;-22,738778;193,47;-43,416414;-43,532381
3304144;ECORIOMINAS;2021;BR-116/RJ;Queimados;Crescente/Decrescente;193,471;-22,738778;-22,727683;204,96;-43,532381;-43,640494
3305554;ECORIOMINAS;2021;BR-116/RJ;Seropédica;Crescente/Decrescente;204,961;-22,727683;-22,713406;214,7;-43,640494;-43,734036
3305554;ECORIOMINAS;2021;BR-465/RJ;Seropédica;Crescente/Decrescente;0;-22,711886;-22,811681;15,64;-43,735131;-43,629175
3303500;ECORIOMINAS;2021;BR-465/RJ;Nova Iguaçu;Crescente/Decrescente;15,641;-22,811681;-22,858606;21,74;-43,629175;-43,601772
3304557;ECORIOMINAS;2021;BR-465/RJ;Rio de Janeiro;Crescente/Decrescente;21,741;-22,858606;-22,868914;23,16;-43,601772;-43,596681
3301900;ECORIOMINAS;2021;BR-493/RJ;Itaboraí;Crescente/Decrescente;0;-22,770669;-22,712935;7,99;-42,922831;-42,953392
3301850;ECORIOMINAS;2021;BR-493/RJ;Guapimirim;Crescente/Decrescente;7,991;-22,712935;-22,665956;19;-42,953392;-43,028436
3302502;ECORIOMINAS;2021;BR-493/RJ;Magé;Crescente/Decrescente;19,001;-22,665956;-22,656431;25,37;-43,028436;-43,088356
3301702;ECORIOMINAS;2021;BR-493/RJ;Duque de Caxias;Crescente/Decrescente;48,1;-22,671876;-22,670389;58,34;-43,285772;-43,380694
3303500;ECORIOMINAS;2021;BR-493/RJ;Nova Iguaçu;Crescente/Decrescente;58,341;-22,670389;-22,670194;77,37;-43,380694;-43,549433
3302270;ECORIOMINAS;2021;BR-493/RJ;Japeri;Crescente/Decrescente;77,371;-22,670016;-22,665725;87,2;-43,549379;-43,636067
3305554;ECORIOMINAS;2021;BR-493/RJ;Seropédica;Crescente/Decrescente;87,201;-22,665725;-22,808397;111,09;-43,636067;-43,796742
3302007;ECORIOMINAS;2021;BR-493/RJ;Itaguaí;Crescente/Decrescente;111,091;-22,808397;-22,903403;122,7;-43,796742;-43,825194
4306056;ECOSUL;1996;BR-116/RS;Cristal;Crescente/Decrescente;414,15;-30,938788;-31,164405;446,122;-51,932713;-52,029708
4318804;ECOSUL;1996;BR-116/RS;São Lourenço do Sul;Crescente/Decrescente;446,123;-31,164405;-31,413662;482,288;-52,029708;-52,169936
4322327;ECOSUL;1996;BR-116/RS;Turuçu;Crescente/Decrescente;482,289;-31,413662;-31,475287;490,42;-52,169936;-52,212919
4314407;ECOSUL;1996;BR-116/RS;Pelotas;Crescente/Decrescente;490,421;-31,475287;-31,728101;523,924;-52,212919;-52,386878
4314407;ECOSUL;1996;BR-116/RS;Pelotas;Crescente/Decrescente;523,925;-31,728101;-31,750482;527,895;-52,386878;-52,4179
4314209;ECOSUL;1996;BR-116/RS;Pedro Osório;Crescente/Decrescente;556,917;-31,90239;-32,048016;582,224;-52,664079;-52,859925
4301305;ECOSUL;1996;BR-116/RS;Arroio Grande;Crescente/Decrescente;582,225;-32,048016;-32,373495;630,324;-52,859925;-53,192119
4315602;ECOSUL;1996;BR-392/RS;Rio Grande;Crescente/Decrescente;0;-32,045523;-31,790578;60,163;-52,075936;-52,347001
